time,x_pos,y_pos,speed,speed_x,speed_y,acceleration,acceleration_x,acceleration_y,angle,acc_diff,gyroscope_z
18,366.2563010377514,254.63467194063705,12.505130925376582,-11.954041567762062,3.6714015929923134,-0.3237609136876607,0.30949307474942506,-0.09505348975190589,162.9268963116338,0.5591451617213163,0.3252133457698858
19,367.31292284187236,242.92232697011585,11.600716136665817,-11.599692739986533,0.15408835582995534,-0.9044147887107652,0.9043350026802687,-0.012013033173035809,179.2389373223439,0.5806538750231045,0.28469882335723495
20,367.2843171642649,232.78638187119682,9.968410352017484,-9.96837065395619,-0.02813274878823827,-1.6323057846483326,1.6322992841760606,0.004606677189588789,180.16169979509974,0.7278909959375675,0.01610524336343344
21,367.2625352483644,225.0683230037791,7.590488815853211,-7.590458587594179,-0.021421802222769893,-2.3779215361642727,2.3779120663620112,0.006710946565468374,180.16169979509974,0.7456157515159401,0.0
22,367.2399650122311,217.07093600055612,7.865200000000001,-7.865168677734899,-0.02219708940096646,0.2747111841467893,-0.27471009014072,-0.0007752871781965674,180.16169979509974,2.652632720311062,0.0
23,366.58155153656645,209.2152259107112,7.865200000000001,-7.79801052298584,-1.025866913104286,0.0,-0.0,-0.0,187.4945062939403,0.2747111841467893,0.12798161681640563
24,360.42106780485307,205.45372492727336,7.696427124101443,-2.469260455669676,-7.289563997844479,-0.16877287589855783,0.05414774696442142,0.15985088406933193,251.2867490863891,0.16877287589855783,1.1133846739598532
25,352.81971723144267,204.39129651816148,7.603208894598008,-0.9573490653730778,-7.542696352228662,-0.09321822950343517,0.011737463237956334,0.09247632274529916,262.76646929780617,0.07555464639512266,0.20035891489696755
26,342.61150730662075,203.43742934996004,10.203208894598008,-0.9492735741217747,-10.158954248754052,2.6000000000000005,-0.24189559561240903,-2.5887229517318615,264.6616656135826,2.6932182295034357,0.03307741568196487
27,332.0849298878153,202.83455426266087,10.525901545901911,-0.6017173605884589,-10.508688765587586,0.32269265130390323,-0.01844685413188891,-0.3221649589545382,266.72287737834654,2.2773073486960973,0.035974931875973226
28,322.71138745251403,202.02745978528273,9.371717479733224,-0.8037903482723793,-9.337184243440921,-1.1541840661686873,0.09899167516758824,1.149931087867964,265.0798298112443,1.4768767174725905,-0.02867658981281629
29,315.6840947906362,202.05925748963512,7.028806838275559,0.03180423024150649,-7.028734883371829,-2.3429106414576655,-0.010601297089347326,2.3428866567453905,270.2592551515014,1.1887265752889782,0.09039802554871469
30,311.16416702454876,201.7697183414856,4.538396054791656,-0.26145079553379325,-4.5308588845453155,-2.4904107834839024,0.14346916238399882,2.486274817862607,266.6974399784564,0.14750014202623696,-0.06216540211712829
31,308.49934097488426,201.3968102936552,2.687125823525299,-0.3610584347163587,-2.6627583439314746,-1.8512702312663571,0.24874783535856604,1.8344824838568012,262.278037793751,0.6391405522175453,-0.07713311909293807
32,303.79005735845783,199.28603441507468,5.243740208236609,-2.2105826941788904,-4.755011621823243,2.55661438471131,-1.0777817531185787,-2.318332073874973,245.06650352439004,4.407884615977667,-0.3003979423201857
33,299.64797696428684,193.258387514543,7.544063306590292,-6.6862112466805215,-3.4939190515243705,2.300323098353683,-2.038748290695736,-1.0653599222819974,207.5895830132109,0.256291286357627,-0.6540956564282729
34,298.9,184.09048263054274,9.218695306340518,-9.21245227760046,-0.33921406822058064,1.6746319997502255,-1.6734979156574072,-0.06162029598884083,182.10874991974958,0.6256910986034576,-0.44472443363203196
35,298.9,173.18163341656336,10.9019456121432,-10.9019456121432,1.3351032798389702e-15,1.683250305802682,-1.683250305802682,2.061387099165058e-16,180.0,0.008618306052456504,-0.03680462920079641
36,298.89620871398506,161.41520730979934,11.758980617480383,-11.758979502169732,-0.005121506751836155,0.8570350053371829,-0.8570349240495015,-0.00037327305054567076,180.02495460622404,0.8262153004654991,0.0004355400421482969
37,298.8914145973496,150.4079155147275,11.00032693777444,-11.000325894420241,-0.0047910827066478005,-0.758653679705942,0.7586536077494895,0.00033042404518835475,180.02495460622404,1.615688685043125,0.0
38,298.88682654224715,139.87374099948994,10.527509022615922,-10.52750802410735,-0.0045851515784619355,-0.4728179151585188,0.47281787031289196,0.00020593112818586445,180.02495460622404,0.2858357645474232,0.0
39,298.88300454359984,131.0984321052559,8.769756322781694,-8.769755490991681,-0.0038195799176942717,-1.7577526998342279,1.7577525331156685,0.000765571660767664,180.02495460622404,1.284934784675709,0.0
40,298.88029014419755,124.86617107762714,6.228317568192438,-6.228316977451697,-0.0027126816103989998,-2.5414387545892563,2.5414385135399846,0.0011068983072952717,180.02495460622404,0.7836860547550284,0.0
41,299.3130451345286,121.00458274416289,3.8925332827128782,-3.8778915903542623,0.33730130519639007,-2.3357842854795594,2.326998275845174,-0.20240368698925454,175.02889051559094,0.20565446910969687,-0.0871977680222038
42,299.6170251855244,118.76152994681445,2.26507078107384,-2.244552990654596,0.30418335821994924,-1.6274625016390383,1.612720386380292,-0.21855697105010868,172.2822551927286,0.7083217838405211,-0.047937829735525746
43,301.44882933670465,114.37150293004629,4.837714351678113,-4.480314691968028,1.8249001094218344,2.5726435706042734,-2.3825823413028036,0.9704619149062764,157.83818716923227,4.200106072243312,-0.25209654439204066
44,306.70248634740847,109.70472608467006,7.220056474818539,-3.9840071970113957,6.0213704547827405,2.3823421231404254,-1.3145697956016897,1.9868216437770556,123.49039835263548,0.19030144746384803,-0.5994820056293007
45,315.4802414067043,108.27934678327503,9.071373973167336,-0.9209906564505489,9.024500095395231,1.8513174983487977,-0.1879589710606229,1.8417513146161408,95.82711678125233,0.5310246247916277,-0.4828153453269066
46,325.8034799719023,107.3535295302893,11.036118877163021,-0.9168867560122171,10.997965200323348,1.964744903995685,-0.1632320747417705,1.9579524579398015,94.76565766441227,0.11342740564688736,-0.018525956464170212
47,338.0212591908411,107.76093581375791,12.411493434349465,1.3594441073437333,12.336818106380116,1.3753745571864435,0.15064624148960104,1.3670994413285606,83.71171570239402,0.5893703468092415,-0.19292768256158044
48,349.96272344688475,111.64118317449524,13.176633533903336,5.062444059134798,12.165333182240293,0.7651400995538715,0.2939657494022191,0.706415961119014,67.40600307746703,0.610234457632572,-0.28458837218898325
49,361.0361292260267,118.54421315604822,13.45726144032852,8.037419524422653,10.793413401782697,0.28062790642518287,0.16760647953530106,0.22507796400883825,53.326431474971415,0.48451219312868865,-0.24573488173384272
50,369.3446245054519,128.6125783918747,13.387383096759981,10.980251311413047,7.658727526007628,-0.06987834356853817,-0.05731379822793825,-0.03997638593682328,34.89578123924585,0.35050624999372104,-0.3216755298968802
51,374.70822721153905,140.11910035256602,13.017730422871924,12.188147474985636,4.572785419256687,-0.3696526738880568,-0.346095759976296,-0.12984923657465292,20.56523580969858,0.2997743303195186,-0.25011520135222487
52,377.0041536926387,151.88456220921037,12.287825442202747,12.19472056545518,1.5097829077419134,-0.7299049806691773,-0.7243744892423348,-0.08968210602220833,7.057663223840862,0.3602523067811205,-0.23575161557534166
53,377.23246143064483,162.65821987847013,11.022309777909243,11.021504407806118,0.13324199377068532,-1.2655156642935044,-1.2654231965166416,-0.015298048562965023,0.6926306729757026,0.5356106836243271,-0.11109077500921048
54,377.339122108909,171.48097239334837,9.023666060109498,9.023006725449902,0.10908160641425173,-1.9986437177997445,-1.9984976823562173,-0.0241603873564336,0.6926306729757026,0.7331280535062401,0.0
55,377.41547803924266,177.79697832299632,6.459835323126628,6.45936332058404,0.07808901720486705,-2.5638307369828706,-2.5636434048658603,-0.03099258920949088,0.6926306729763769,0.5651870191831261,1.1770098784502636e-14
56,377.4636445263963,181.78121133729664,4.074962792629775,4.074665046216306,0.04925974482404188,-2.3848725304968523,-2.3846982743677354,-0.028829272380749144,0.6926306729757026,0.17895820648601823,-1.1770098784502636e-14
57,377.4917864533863,184.10905381087935,2.3808525838990375,2.3806786214964513,0.028780677693216586,-1.6941102087307378,-1.6939864247198544,-0.02047906713082529,0.6926306729757026,0.6907623217661145,0.0
58,377.50777099969827,185.43126269299327,1.3523184962727404,1.3522196860497704,0.01634735516302404,-1.0285340876262972,-1.0284589354466807,-0.012433322530192548,0.6926306729757026,0.6655761211044406,0.0
59,377.51662192300364,186.1633929130722,0.7488024408897013,0.7487477279383153,0.009051816921763366,-0.6035160553830391,-0.6034719581114549,-0.0072955382412765914,0.6926306729763769,0.42501803224325807,1.1770098784502636e-14
60,377.51662192300364,186.1633929130722,0.0,0.0,0.0,-0.7488024408897013,-0.7487477279383153,-0.009051816921763366,0.6926306729763769,0.14528638550666217,0.0
61,377.52588994481823,186.9300246662498,0.7840896500366871,0.7840323587452035,0.009478382514274072,0.7840896500366871,0.7840323587452035,0.009478382514274072,0.6926306729757026,1.5328920909263883,-1.1770098784502636e-14
62,377.53,187.27,0.0,0.0,0.0,0.0,0.0,0.0,0.6926306729757026,0.7840896500366871,0.0
63,377.53,187.27,0.0,0.0,0.0,0.0,0.0,0.0,0.6926306729757026,0.0,0.0
64,377.53,187.27,0.0,0.0,0.0,0.0,0.0,0.0,0.6926306729757026,0.0,0.0
65,377.53,187.27,0.0,0.0,0.0,0.0,0.0,0.0,0.6926306729757026,0.0,0.0
66,377.53,187.27,0.0,0.0,0.0,0.0,0.0,0.0,0.6926306729757026,0.0,0.0
67,377.53,187.27,0.0,0.0,0.0,0.0,0.0,0.0,0.6926306729757026,0.0,0.0
68,377.53,187.27,0.0,0.0,0.0,0.0,0.0,0.0,0.6926306729757026,0.0,0.0
69,377.53,187.27,0.0,0.0,0.0,0.0,0.0,0.0,0.6926306729757026,0.0,0.0
70,377.53,187.27,0.0,0.0,0.0,0.0,0.0,0.0,0.6926306729757026,0.0,0.0
71,377.53,187.27,0.0,0.0,0.0,0.0,0.0,0.0,0.6926306729757026,0.0,0.0
72,377.53,187.27,0.0,0.0,0.0,0.0,0.0,0.0,0.6926306729757026,0.0,0.0
73,376.53007306727164,187.2820883913132,0.0,0.0,-0.0,0.0,0.0,-0.0,349.1556716401602,0.0,-0.2013579207903311
74,375.5298902630839,187.29185616617238,0.0,0.0,-0.0,0.0,0.0,-0.0,337.8553396437134,0.0,-0.19722799990646053
75,374.2068185178044,189.84483585721887,2.4879736849308127,2.240286267430205,-1.082187828831875,2.4879736849308127,2.240286267430205,-1.082187828831875,334.21677067535916,2.4879736849308127,-0.06350500855867568
76,373.386809103928,192.29080754885007,2.52745246906123,2.3093713307569796,-1.027044322335431,0.03947878413041739,0.03607235877230688,-0.01604242279140127,336.02389958454245,2.4484949008003953,0.031540349473222484
77,371.32311459249735,196.85870519275454,5.090433663023987,4.627675083737849,-2.120645702846116,2.5629811939627567,2.3299869906062742,-1.0677233837526816,335.38024198572,2.5235024098323393,-0.011233944354933634
78,365.44503139025204,201.0188816440862,7.41693398726475,3.5534322656536714,-6.510301752211982,2.3265003242407634,1.1146197785238239,-2.0421132456393987,298.62645495819487,0.23648086972199334,-0.6414745962070922
79,356.3692639761282,201.8751617014655,9.138664205375086,0.466750701368093,-9.126736943802875,1.721730218110336,0.08793613254735574,-1.7194831143535196,272.9276144915243,0.6047701061304274,-0.448529380088158
80,345.1850628994577,201.9257689461563,11.186610945465285,0.050617630889259385,-11.186496426524565,2.0479467400901985,0.009266632465909547,-2.047925774965688,270.2592551515014,0.3262165219798625,-0.04657165610974179
81,332.4833367789825,201.98324282000462,12.704462971610859,0.0574856692950373,-12.704332914201245,1.5178520261455741,0.006868038405777915,-1.5178364876766803,270.2592551515014,0.5300947139446244,0.0
82,318.8186212369767,202.0450741120499,13.667659889246064,0.06184398177128328,-13.667519971451457,0.9631969176352051,0.00435831247624598,-0.9631870572502101,270.2592551515014,0.554655108510369,0.0
83,304.62342657246666,201.80228727473943,14.203426683272653,-0.437529662042966,-14.196686139445859,0.5357667940265891,-0.016504035931016958,-0.5355125342879634,268.2347520795435,0.427430123608616,-0.03533424432240562
84,290.15914580671506,201.35651057636267,14.476011731498321,-0.4459265120910322,-14.469141826531777,0.2725850482256682,-0.008396850048066163,-0.2724556870859189,268.2347520795435,0.2631817458009209,0.0
85,276.98722834487876,201.2823882659777,13.173141424372158,-0.03118746286272633,-13.173104506101435,-1.3028703071261631,0.0030845504507580027,1.3028666557785333,269.86435189546,1.5754553553518313,0.028441882277636665
86,265.0370389237676,201.25409606738464,11.95018942111115,-0.02829211930298638,-11.950155930213722,-1.2229520032610086,0.0028953435597399496,1.2229485758877128,269.86435189546,0.07991830386515453,0.0
87,254.75235746587322,201.22974697633515,10.284681457894434,-0.024349022810189896,-10.284652634651584,-1.6655079632167151,0.0039430964928707825,1.665503295562137,269.86435189545966,0.4425559599557065,-6.217248937900877e-15
88,245.23030343924032,201.2072034137152,9.522054026632885,-0.02254349944069173,-9.522027340684781,-0.7626274312615493,0.001805523369434222,0.7626252939668022,269.86435189546,0.9028805319551658,6.217248937900877e-15
89,237.88365609732557,201.18981014920146,7.346647341914741,-0.017393215768381782,-7.346626752633358,-2.175406684718144,0.005150283672309947,2.1754005880514242,269.86435189546,1.4127792534565948,0.0
90,233.07662146083385,201.07311010249316,4.816341251564697,-0.11301157815546672,-4.8150152060742855,-2.5303060903500443,0.05937159963363247,2.529609441004573,268.6554771689599,0.35489940563190014,-0.02109884422157293
91,230.2422183409035,200.61640395193962,2.8741672926332136,-0.3270441353246287,-2.855499914129276,-1.942173958931483,0.22099500077005985,1.9295597675081824,263.46630866710603,0.5881321314185612,-0.09056807579813153
92,225.35646781957354,198.62254843919266,5.405868924064057,-2.1360280726313925,-4.965964447828045,2.5317016314308436,-1.000354583550923,-2.3256835248498997,246.72583618531672,4.473875590362327,-0.29217636314673
93,220.98433268819923,192.63632943833133,7.60527579633702,-6.733112985431505,-3.5362988368862935,2.199406872272963,-1.9471818469858602,-1.02267954148417,207.70890809483888,0.33229475915788065,-0.680973859192702
94,219.25248984187664,183.58550890596817,9.07233963942187,-8.954833435739868,-1.4554396831131955,1.4670638430848495,-1.4480622283292743,-0.23535526884466443,189.231626994383,0.7323430291881134,-0.32248939201947646
95,218.28,171.8708960053009,11.67233963942187,-11.62566136925496,-1.0428376601523046,2.5999999999999996,-2.5896024699260742,-0.23229086885363165,185.12579089763486,1.1329361569151501,-0.07166035843548757
96,217.20397024072363,160.10906107632775,11.752689313992283,-11.703344194284062,-1.0758442179730165,0.08034967457041375,-0.08001231652373474,-0.007355229981250054,185.2522232306063,2.519650325429586,0.0022066604913293375
97,216.6302238706756,149.24370322883627,10.863363777336899,-10.848236139669496,-0.5731014017816343,-0.8893255366553845,0.8880871178044061,0.046916749005559776,183.02406718969976,0.9696752112257983,-0.03888865916202011
98,216.56921037100145,140.2529282411418,8.986318699757167,-8.986111783584606,-0.060981854081532436,-1.8770450775797318,1.8770018573250145,0.012737773147141898,180.38881657773493,0.9877195409243473,-0.04599379979398188
99,216.5191043250359,132.86944446778983,7.379824141149003,-7.379654215619264,-0.05008005769203919,-1.6064945586081638,1.606457567965342,0.010901796389489259,180.3888165777349,0.270550518971568,-4.440892098500626e-16
100,216.46131261700975,124.35342349222331,8.5118,-8.511604009947071,-0.05776173346547504,1.1319758588509963,-1.131949794327806,-0.0076816757734325825,180.38881657773493,2.73847041745916,4.440892098500626e-16
101,212.8236763778627,117.1899425607895,8.5118,-6.513694831659666,-5.479280872524253,0.0,-0.0,-0.0,220.07034471687317,1.1319758588509963,0.6925733182507408
102,204.81488330231275,115.82265494624693,8.257175308584122,-0.5414971942306387,-8.23940075887389,-0.2546246914158772,0.01669802939029304,0.2540765815519242,266.2399024000463,0.2546246914158772,0.805810795760816
103,195.02858723104825,115.83332469774199,9.788430021563512,0.010672071744241882,-9.788424203820068,1.5312547129793899,0.0016694873559523384,-1.531253802879706,270.062468116889,1.785879404395267,0.06671635763276296
104,185.0269477080014,115.84422923276493,10.003820430051453,0.010906906328270271,-10.003814484290938,0.21539040848794144,0.00023483458402839046,-0.21539028047087086,270.062468116889,1.3158643044914484,0.0
105,176.46662821684248,115.85356233295154,8.562186111196203,0.009335129766973772,-8.562181022269582,-1.4416343188552503,-0.0015717765612964984,1.4416334620213567,270.062468116889,1.6570247273431917,0.0
106,170.40513737799546,115.86017102335587,6.062812576927896,0.0066101275332539474,-6.062808973501397,-2.499373534268307,-0.0027250022337198254,2.499372048768185,270.062468116889,1.057739215413057,0.0
107,166.64263114003776,115.86427318890097,3.763326671066724,0.0041030576039433,-3.7633244343373384,-2.2994859058611716,-0.0025070699293106478,2.2994845391640584,270.062468116889,0.1998876284071356,0.0
108,164.46099118882023,115.86665177585171,2.182115668607689,0.0023791041993776072,-2.182114371669457,-1.5812110024590353,-0.0017239534045656924,1.5812100626678816,270.062468116889,0.7182749034021363,0.0
109,159.70794828518854,116.06074813260749,4.764756061255165,0.18550477196210435,-4.761143591916454,2.582640392647476,0.10054913849503219,-2.5806823261459777,272.23124274935697,4.163851395106511,0.0378522580702958
110,153.1829923340228,117.977574162024,6.890069465139563,2.3718250082848735,-6.468964628479819,2.125313403884398,0.7316140290428784,-1.9954192484884807,290.1352987008411,0.45732698876307776,0.31248472581468345
111,151.24318930440737,125.24340338635211,8.121505700021137,8.108055940805176,-0.4672084077258262,1.2314362348815742,1.2293968937223452,-0.07084121882884468,356.7021069950614,0.893877169002824,1.1618099772780148
112,152.1523025416292,135.27436222516184,10.02100816093163,9.980090746429541,0.9046509020002175,1.8995024609104938,1.8917464818420575,0.17147841684369575,5.179453035857569,0.6680662260289196,0.14795760024279872
113,152.75223988174795,140.80126698458733,5.521008160931631,5.488763473223455,0.5958243433107349,-4.5,-4.473718369823545,-0.48563767100932376,6.195396694400489,6.399502460910494,0.01773156185633097
114,153.3388620666282,142.2801060572754,1.4733999999999998,1.4460569283167632,0.2825365818209868,-4.047608160931631,-3.9724934330301735,-0.7761621924394962,11.055410529301046,0.452391839068369,0.08482324311149082
115,153.32551302525522,143.7530514178618,1.4729437581965916,1.4597765735528323,0.19650870239419807,-0.0004562418034081972,-0.0004521632905428909,-6.086823360825666e-05,7.6668165015110565,4.047151919128223,-0.05914212279835154
116,153.3121657058732,145.22580677239765,1.4727537523527297,1.466544605603219,0.1350945403972503,-0.0001900058438619734,-0.0001892047770400971,-1.7429086232724966e-05,5.263095179709714,0.0002662359595462238,-0.04195285136582359
117,153.29881932115225,146.6984589955878,1.4726506211192536,1.4698046299914531,0.09151066352404523,-0.00010313123347605035,-0.00010293192579827347,-6.408585627916118e-06,3.5626610466961743,8.687461038592303e-05,-0.029678174334381476
118,153.28547364481008,148.1710330556155,1.472572458041799,1.4713219623010325,0.060673943615893795,-7.816307745467377e-05,-7.809670204821517e-05,-3.2205288971899277e-06,2.3614085967827423,2.4968156021376586e-05,-0.02096581039863766
119,153.27212864912303,149.64353201153813,1.4724973540184512,1.4719837221832837,0.03888932011215074,-7.510402334776067e-05,-7.507782580164264e-05,-1.9835311742399974e-06,1.5133833808246313,3.059054106913095e-06,-0.014800832158404997
120,153.25878438279352,151.11595048948672,1.4724168761319583,1.4722291543974007,0.02351114757958454,-8.047788649290233e-05,-8.046762618640159e-05,-1.28504875005121e-06,0.9149221259275016,5.373863145141655e-06,-0.010445119343571951
121,153.24544093129788,152.5882790579283,1.472326966722768,1.4722725412985502,0.012659426423656852,-8.990940919018087e-05,-8.990608563648189e-05,-7.73063032983128e-07,0.4926491595239757,9.431522697278538e-06,-0.007370053605904925
122,153.23209840594868,154.06050543452696,1.472224774990992,1.4722162734122854,0.005003238683079742,-0.00010219173177605789,-0.00010219114165485791,-3.472904641996739e-07,0.1947155197381232,1.2282322585877026e-05,-0.005199922966713899
123,153.21875694353216,155.5326145261681,1.472107490161082,1.4721074363942652,-0.0003978706632006064,-0.00011728482991002487,-0.00011728482562634856,3.169890335560061e-08,359.9845145071108,1.5093098133966976e-05,-0.003668699761372874
124,153.20541671062438,157.00458795269725,1.4719718251966727,1.4719658108282694,-0.004207840954665275,-0.00013566496440930997,-0.00013566441009226298,3.878176087225231e-07,359.8362116367997,1.8380134499285106e-05,-0.002588373377086839
125,153.1920779109971,158.4764032297502,1.471813675892529,1.4717975244365276,-0.006895187219215917,-0.00015814930414359551,-0.00015814756863755328,7.409015682623919e-07,359.73157840681955,2.248433973428554e-05,-0.0018261943701505243
126,153.1787407961916,159.94803260204196,1.4716277713336092,1.4716015172052466,-0.00879044478635684,-0.00018590455891986934,-0.0001859012423460399,1.1104599903250086e-06,359.65775422886344,2.775525477627383e-05,-0.0012884749729122902
127,153.16540568021819,161.41944142137882,1.4714072186186187,1.4713723701080028,-0.010126770745800743,-0.00022055271499055173,-0.00022054749146471032,1.517925665860252e-06,359.6056660609338,3.464815607068239e-05,-0.000909110031703797
128,153.1520729601393,162.89058587554086,1.471142853731411,1.471101214056521,-0.011068608152335152,-0.0002643648872076021,-0.0002643574045434082,1.9890327702135307e-06,359.5689130297197,4.381217221705036e-05,-0.0006414614047747236
129,153.1387431453829,164.36140975377185,1.4708222781490652,1.4707754880311072,-0.011731909753510513,-0.00032057558234588335,-0.0003205653841257889,2.557048432794961e-06,359.5429794255081,5.621069513828125e-05,-0.0004526267804010331
130,153.12541690039265,165.8318397407664,1.4704283873411885,1.470377788649527,-0.012198399277580842,-0.0003938908078766623,-0.0003938772537588912,3.2676445773305983e-06,359.5246794619024,7.331522553077896e-05,-0.00031939461791452567
131,153.11209510823534,167.30177839812296,1.4699370582376532,1.46988369063975,-0.01252562060871311,-0.0004913291035353318,-0.0004913112653198187,4.186711199921122e-06,359.5117655698521,9.743829565866946e-05,-0.0002253899355251221
132,153.09877896819862,168.77109339535633,1.4693133987929483,1.4692580437634994,-0.012754007556062085,-0.0006236594447048827,-0.0006236359489095295,5.41351986357026e-06,359.5026520670356,0.0001323303411695509,-0.00015906063053705566
133,153.08547015052721,170.2396004361457,1.468505443227934,1.4684486784471227,-0.012911837861833472,-0.0008079555650142289,-0.0008079243336553226,7.103951369835368e-06,359.4962202210467,0.00018429612030934628,-0.00011225688948801604
134,153.07217105129178,171.70703513587242,1.467433103331832,1.4673753531512819,-0.013018668067112993,-0.0010723398961021147,-0.0010722976946399352,9.513508405104432e-06,359.49168073240554,0.0002643843310878857,-7.922902314483336e-05
135,153.06,173.17300962123363,1.4659678391899393,1.4659122984864026,-0.012760826208815655,-0.0014652641418926304,-0.0014652086278498717,1.2754700727291084e-05,359.5012505056557,0.00039292424579051577,0.00016702405188429026
136,153.05390884409817,174.6369332783803,1.4638930240529335,1.4638539207123202,-0.010699751679856902,-0.0020748151370058032,-0.00207475971478459,1.5165047160418487e-05,359.5812152516215,0.0006095509951131728,0.0013956481026236034
137,153.0391046844405,176.09774092483102,1.4608210804789685,1.4607783349337438,-0.011175211852147397,-0.003071943573965008,-0.003071853684857626,2.350022237195942e-05,359.56168573401044,0.0009971284369592048,-0.00034085438363895554
138,153.02430573895322,177.55373184363305,1.456004751140155,1.4559582713863428,-0.011633886899794698,-0.004816329338813485,-0.004816175588077596,3.8483824146893434e-05,359.54218575783153,0.0017443857648484773,-0.0003403387883826881
139,153.00958003263844,179.00157676879354,1.447858777139572,1.447785662549662,-0.014550390226141241,-0.008145974000583145,-0.008145562641714536,8.186371651153086e-05,359.4241910904704,0.0033296446617696596,-0.0020593954452472474
140,152.99505983839285,180.43413583750237,1.4325722664266483,1.432498810416519,-0.014507125492031566,-0.01528651071292364,-0.015285726887833567,0.00015480079745004826,359.4197770750961,0.007140536712340495,-7.703910151501958e-05
141,152.99,181.83351374257126,1.3993447312861051,1.3992965112986926,-0.011616817356307096,-0.03322753514054311,-0.03322639015368575,0.00027584211259594563,359.5243471916883,0.017941024427619467,0.0018250928337284478
142,152.97753103190752,183.1444278411552,1.3109223256672413,1.3108788401838676,-0.01067756016168822,-0.08842240561886383,-0.08841947249996418,0.0007202070917177073,359.5333164403019,0.05519487047832072,0.00015654291973721257
143,152.96612894018088,184.18032948643418,1.0359218170237343,1.035885885926038,-0.008627996579880021,-0.275000508643507,-0.27499097021118496,0.0022904271432938484,359.52278878855145,0.18657810302464317,-0.00018374218554839675
144,152.96081083264738,184.57918755144706,0.39887670305797907,0.3988619981670431,-0.003425005196625752,-0.6370451139657552,-0.6370216288164589,0.005470068342147841,359.50801650585333,0.36204460532224825,-0.00025782497111759284
145,152.96081083264738,184.57918755144706,0.0,0.0,-0.0,-0.39887670305797907,-0.3988619981670431,0.003425005196625752,359.50801650585333,0.23816841090777618,0.0
146,152.95246553819334,185.3181015625979,0.7389301240951226,0.7389018019754007,-0.006469569749143596,0.7389301240951226,0.7389018019754007,-0.006469569749143596,359.49835070226527,1.1378068271531017,-0.00016870009746305925
